PK,Order No,Customer ID,Vessel Code,SR Code,Product Code,Port Code,Invoice Date,Sales (USD),QTY,COGS (USD),MC1 (USD)
91971,I30044091,5869490,313262,IND2,56633,CORPUS,16-11-2023,703.26,100,-173.83,529.43
91972,I30033230,5798892,304888,IND2,48761,GIBRAL,05-07-2022,703.45,100,0,703.45
91973,I30033230,5798892,304888,IND2,48761,GIBRAL,26-05-2022,703.45,100,-297.22,406.23
91974,I30033431,5776517,443872,IND1,48761,HOUSTN,04-11-2022,703.45,100,-274.87,428.58
91975,I00105732,5172968,399037,IND2,48761,FUJAIR,09-03-2020,703.46,75,-155.09,548.37
91976,I30048242,5882690,306176,IND3,45548,ANTWRP,30-04-2024,703.56,24,-304.49,399.07
91977,I30037330,5949850,411709,IND1,15047,SINGAP,21-02-2023,703.56,200,-418.79,284.77
91978,I30037330,5949850,411709,IND1,15047,SINGAP,03-03-2023,703.56,200,0,703.56
91979,S520043544,5996715,348716,SLK1,24216,FUJAIR,17-10-2023,703.65,200,-227.63,476.02
91980,I30049553,5973370,369533,IND1,24159,TOKUYA,21-06-2024,703.73,36,-114.34,589.39
91981,I30025636,5869490,363533,IND2,56356,KOJEEE,13-01-2021,703.8,1,-175.83,527.97
91982,I30023933,5869490,365336,IND2,56356,KOJEEE,08-09-2020,703.8,1,-158.14,545.66
91983,I30047993,5086242,482452,IND3,37011,KINUUR,08-05-2024,703.98,3,-232.49,471.49
91984,I30046450,5086242,321056,IND3,37011,KWINAN,04-03-2024,703.98,3,-94.06,609.92
91985,I30020047,5869490,303310,IND2,33444,FUJAIR,10-01-2020,704,1,-217.01,486.99
91986,I30030831,5949850,383457,IND1,45548,NEWYRK,20-12-2021,704.03,24,-288.5,415.53
91987,I30049094,5882690,497040,IND3,79269,SINGAP,21-06-2024,704.04,5,-90.24,613.8
91988,I30049094,5882690,497040,IND3,79269,SINGAP,27-06-2024,704.04,5,0,704.04
91989,B20060889,5026940,385172,BGD1,48761,SINGAP,24-11-2025,704.04,75,-171.29,532.75
91990,I30047915,5949850,344272,IND1,67119,SINGAP,13-05-2024,704.06,3,-155.88,548.18
91991,I30049053,5949850,367906,IND1,67119,ANTWRP,30-05-2024,704.06,3,-147.6,556.46
91992,I30046572,5949850,386426,IND1,67119,ROTTRD,23-02-2024,704.06,3,-143.31,560.75
91993,I30049308,5949850,439884,IND1,67119,ROTTRD,12-06-2024,704.06,3,-148,556.06
91994,I30051904,5949850,417119,IND1,67119,AMSTDM,30-09-2024,704.06,3,-154.28,549.78
91995,I30045767,5869490,492018,IND2,48641,TOMAKO,30-01-2024,704.16,7,-100.71,603.45
91996,I30056023,5973370,461551,IND1,25456,AMSTDM,03-04-2025,704.17,1,-200.41,503.76
91997,I30043009,5809176,349659,IND3,28506,HOUSTN,27-09-2023,704.2,4,-419.4,284.8
91998,I30044883,5809176,358377,IND3,28506,AMSTDM,18-12-2023,704.2,4,-436.58,267.62
91999,I30041037,5794100,361267,IND2,28506,FUJAIR,05-07-2023,704.2,4,-410.07,294.13
92000,I30038341,5809176,356405,IND3,28506,ROTTRD,21-03-2023,704.2,4,-392.11,312.09
92001,I30037131,5809176,372859,IND3,28506,SINGAP,26-01-2023,704.2,4,-435.2,269
92002,I30040715,5776828,315329,IND2,28506,SINGAP,20-06-2023,704.2,4,-410.66,293.54
92003,I30039441,5809176,352316,IND3,28506,ISTBST,24-05-2023,704.2,4,-282.03,422.17
92004,I30061366,5920605,385726,IND3,56327,NEWORL,09-12-2025,704.46,1,-240.67,463.79
92005,S10180018,5882690,479902,IND3,40190,SINGAP,09-06-2022,704.5,225,-531.97,172.53
92006,I30033332,5869490,335085,IND2,46269,CHIBAA,31-05-2022,704.52,6,-58.67,645.85
92007,I30060212,5973370,474877,IND1,37011,KANDLA,10-10-2025,704.69,4,-164.24,540.45
92008,I30033511,5949850,408345,IND1,79269,ROTTRD,22-06-2022,704.72,5,-90.9,613.82
92009,I30030280,5949850,342338,IND1,83133,GDYNIA,27-10-2021,704.73,75,-215.45,489.28
92010,I30059207,5869490,477167,IND2,36551,SAVANN,03-09-2025,704.75,75,-94.07,610.68
92011,I30047402,5122255,370039,IND1,26542,LASPAL,08-04-2024,704.78,6,-57.08,647.7
92012,I30055749,5776517,324984,IND1,15047,GEISMR,25-03-2025,705.1,125,-216.54,488.56
92013,I30054418,5869490,471866,IND2,15047,ONSANN,31-01-2025,705.1,125,-157.6,547.5
92014,S520047699,5996715,348716,SLK1,56608,YOSUOO,17-04-2024,705.26,3,-66.94,638.32
92015,I30046301,5920605,485213,IND3,15047,RIOGRD,09-02-2024,705.26,100,-255.96,449.3
92016,I30053965,5882690,365390,IND3,82743,LONGKO,27-01-2025,705.45,16,-225.65,479.8
92017,I30054860,5949850,439884,IND1,36474,YOSUOO,26-02-2025,705.47,1,-20.97,684.5
92018,B20034670,5026940,367286,BGD1,48761,KRISHP,31-08-2022,705.59,50,-110.72,594.87
92019,I30058205,5552441,433185,IND1,15047,DALIAN,18-07-2025,705.61,150,-234.58,471.03
92020,I30050900,5798892,346865,IND2,48641,NORFLK,21-08-2024,705.64,10,-102.04,603.6
92021,I30049777,5869490,460974,IND2,27772,AGIOIT,02-07-2024,705.73,200,-173.39,532.34
92022,I30028698,5122255,301965,IND1,15047,RASALK,29-07-2021,706,200,-295.06,410.94
92023,I30030825,5122255,330298,IND1,15047,SINGAP,23-12-2021,706,200,-288.83,417.17
92024,I30027748,5122255,326932,IND1,15047,FUJAIR,16-05-2021,706,200,-304.4,401.6
92025,I30048560,5872600,475961,IND2,59187,FUJAIR,21-05-2024,706.06,1,-315.83,390.23
92026,I30026213,5869490,399836,IND2,88212,ULSANN,03-02-2021,706.12,75,-259.21,446.91
92027,I30027639,5869490,412577,IND2,88212,ULSANN,12-05-2021,706.12,75,-232.23,473.89
92028,I30037610,5319415,369417,IND2,83133,KAKINA,23-02-2023,706.19,50,-122.23,583.96
92029,I30053556,5869490,340039,IND2,27772,SHANGH,13-01-2025,706.23,300,-231.69,474.54
92030,I30053790,5869490,434846,IND2,27772,SINGAP,13-01-2025,706.23,300,-205.41,500.82
92031,I30028472,5872600,451397,IND2,48761,SUEZPT,30-06-2021,706.25,50,-106.2,600.05
92032,S520053859,5996715,348716,SLK1,48641,VINASH,31-12-2024,706.28,5,-7.96,698.32
92033,I30032368,5973370,491071,IND1,48641,DONGHA,22-03-2022,706.34,7,-66.15,640.19
92034,I30054245,5973370,424783,IND1,15047,KANDAP,22-01-2025,706.36,100,-139.76,566.6
92035,I30058858,5973370,371346,IND1,15047,DONGJI,21-08-2025,706.36,100,-153.21,553.15
92036,B20038565,5042625,498909,BGD1,46946,SINGAP,31-03-2023,706.55,150,-136.74,569.81
92037,B20040260,5042625,481512,BGD1,46946,SINGAP,07-06-2023,706.55,150,-120.19,586.36
92038,I30049695,5920605,349001,IND3,61497,NEWORL,22-07-2024,706.76,1,-203.05,503.71
92039,I30034660,5959655,428819,IND3,48761,MINASQ,29-08-2022,706.78,50,-129.88,576.9
92040,I30057249,5172968,378406,IND2,36601,SINGAP,13-06-2025,706.8,300,0,706.8
92041,I30058359,5973370,385252,IND1,36601,SINGAP,16-07-2025,706.8,300,-177,529.8
92042,I30057249,5172968,378406,IND2,36601,SINGAP,09-06-2025,706.8,300,-177.17,529.63
92043,I30055298,5872600,489419,IND2,48761,HOUSTN,11-03-2025,706.87,75,-200.14,506.73
92044,I30059309,5189310,446601,IND1,48761,ROTTRD,12-09-2025,706.87,75,-184.91,521.96
92045,I30019885,5949850,456822,IND1,15047,CIVITA,03-02-2020,707,100,-154.09,552.91
92046,I30033833,5903431,362984,IND3,45548,POSPAI,22-09-2022,707.01,12,-126.64,580.37
92047,I30043456,5138829,416374,IND2,37011,MOBILE,16-10-2023,707.02,4,-238.01,469.01
92048,P60079697,5995321,380648,PAK1,30126,FUJAIR,28-02-2025,707.07,200,-355.95,351.12
92049,I30045585,5903431,480641,IND3,40190,CHAGUA,22-03-2024,707.11,75,-406.29,300.82
92050,I30025587,5869490,421571,IND2,29738,JINGTG,14-12-2020,707.16,125,-129.61,577.55
92051,I30040094,5869490,434846,IND2,29738,YALOVA,29-05-2023,707.19,150,-182.06,525.13
92052,I30044541,5794100,484495,IND2,48761,MINASQ,02-01-2024,707.24,75,-195.43,511.81
92053,P60086076,5995321,380648,PAK1,46946,FUJAIR,11-08-2025,707.24,200,-171.24,536
92054,I30038451,5776517,302190,IND1,48761,MUMBAI,05-04-2023,707.24,75,-181.47,525.77
92055,I30042860,5869490,385451,IND2,48761,BALBOA,23-10-2023,707.24,75,-210.25,496.99
92056,I30042775,5776828,402067,IND2,48761,YALOVA,14-09-2023,707.24,75,-122.31,584.93
92057,I30042264,5869490,327586,IND2,48761,RIOJAN,06-09-2023,707.24,75,-299.27,407.97
92058,P60085152,5995321,380648,PAK1,46946,FUJAIR,21-07-2025,707.24,200,-170.9,536.34
92059,I30042377,5869490,367987,IND2,48761,BALBOA,12-09-2023,707.24,75,-221.13,486.11
92060,I30059869,5511699,365839,IND3,51918,KHORFK,26-09-2025,707.29,200,-155.54,551.75
92061,I30044219,5086242,376402,IND3,85659,SINGAP,23-11-2023,707.41,2,-94.28,613.13
92062,I30055130,5172968,471740,IND2,35961,FUJAIR,21-02-2025,707.52,2,-111.42,596.1
92063,I30040389,5227157,307205,IND2,35961,KHORFK,08-06-2023,707.52,2,-107.83,599.69
92064,I30043335,5949850,463828,IND1,77753,DURBAN,16-10-2023,707.61,2,-34.85,672.76
92065,I30031458,5920605,451593,IND3,59892,NANTON,27-01-2022,707.7,3,-50.83,656.87
92066,I30057621,5973370,424783,IND1,78237,KANDLA,16-06-2025,707.78,50,-155.64,552.14
92067,I30036634,5800581,311351,IND2,49731,FUZHOU,12-01-2023,707.83,100,-309.6,398.23
92068,I30029162,5869490,364782,IND2,48641,TALLIN,11-08-2021,707.85,11,-80.79,627.06
92069,I30029193,5869490,364782,IND2,48641,TALLIN,25-08-2021,707.85,11,-80.62,627.23
92070,I30046241,5869490,401626,IND2,27772,SHANGH,27-02-2024,707.97,300,-275.34,432.63
92071,I30049001,5869490,419638,IND2,27772,ROTTRD,07-06-2024,707.97,300,-271.54,436.43
92072,I30051389,5869490,391539,IND2,27772,JEBELA,31-08-2024,707.97,300,-268.39,439.58
92073,I30048444,5869490,434846,IND2,27772,SINGAP,24-05-2024,707.97,300,-263.78,444.19
92074,I30050174,5869490,307739,IND2,27772,SINGAP,24-07-2024,707.97,300,-277.7,430.27
92075,I30049739,5869490,469496,IND2,27772,SINGAP,25-06-2024,707.97,300,-267.13,440.84
92076,I30024274,5949850,429199,IND1,59653,KOBEEE,04-09-2020,708,1,-94.09,613.91
92077,I30058305,5122255,479438,IND1,15047,FUJAIR,14-07-2025,708.08,150,-233.62,474.46
92078,I30046397,5949850,417477,IND1,15047,YALOVA,19-02-2024,708.1,150,-196.3,511.8
92079,I30041295,5927813,312894,IND2,83920,SUEZPT,18-07-2023,708.27,50,-198.33,509.94
92080,S520057590,5996715,358950,SLK1,48641,TARAHN,25-06-2025,708.29,5,-15.52,692.77
92081,S520036040,5996715,358950,SLK1,15047,RICBAY,29-11-2022,708.36,100,-179.96,528.4
92082,I30048885,5869490,464506,IND2,38694,CRISTO,21-05-2024,708.36,150,-189.94,518.42
92083,I30032751,5869490,399028,IND2,73014,AMSTDM,25-04-2022,708.4,1,-35.17,673.23
92084,I30059160,5052161,433317,IND1,17794,RICBAY,20-08-2025,708.4,1,-95.37,613.03
92085,I30032536,5869490,430584,IND2,73014,ROTTRD,05-04-2022,708.4,1,-37,671.4
92086,I30032892,5794100,407155,IND2,73014,FUJAIR,25-04-2022,708.4,1,-40.55,667.85
92087,I30054199,5122255,400980,IND1,48761,ZHOUSH,21-01-2025,708.42,50,-122.93,585.49
92088,I30047572,5776828,423419,IND2,29872,ROTTRD,03-04-2024,708.46,8,-58.81,649.65
92089,I30034248,5869490,404293,IND2,40190,SINGAP,02-08-2022,708.55,125,-415.03,293.52
92090,I30034857,5122255,420596,IND1,89330,MINASQ,12-09-2022,708.68,2,-146.25,562.43
92091,I30045706,5973370,477306,IND1,29738,KOBEEE,23-01-2024,708.98,150,-79.62,629.36
92092,I30026015,5920605,470880,IND3,85659,GIBRAL,18-01-2021,709,1,-138.61,570.39
92093,I30047825,5798892,304888,IND2,48761,ALIAGA,19-04-2024,709.02,75,-155.05,553.97
92094,I30050969,5798892,304888,IND2,48761,DEKHIL,22-08-2024,709.02,75,-192.21,516.81
92095,I30061013,5959655,337015,IND3,29738,ENNORE,19-11-2025,709.19,100,-112.02,597.17
92096,I30042935,5869490,467378,IND2,59239,SINGAP,19-09-2023,709.25,1,-340.66,368.59
92097,I30033214,5973370,454114,IND1,48641,DAHEJJ,30-05-2022,709.32,7,-26.53,682.79
92098,I30040755,5451734,392508,IND3,79269,KAKINA,17-10-2023,709.32,2,-34.61,674.71
92099,I30033736,5776517,334757,IND1,15047,TUZLAA,28-06-2022,709.33,200,-299.02,410.31
92100,I30052086,5872600,419424,IND2,29738,CEYHAN,08-10-2024,709.35,100,-100.68,608.67
92101,B20034670,5026940,367286,BGD1,29738,KRISHP,31-08-2022,709.35,100,-112.65,596.7
92102,I30050713,5882690,308025,IND3,56327,RICHMD,09-08-2024,709.38,1,-196.93,512.45
92103,B20038227,5026940,409046,BGD1,48761,JIANGZ,22-03-2023,709.42,100,-311.44,397.98
92104,I30031943,5776517,431814,IND1,83920,SUEZPT,21-02-2022,709.5,50,-160.82,548.68
92105,I30022204,5920605,448320,IND3,15047,SUEZPT,12-05-2020,709.52,100,-131.22,578.3
92106,I30022622,5920605,418137,IND3,15047,GIBRAL,04-06-2020,709.52,100,-283.32,426.2
92107,I30031535,5949850,354057,IND1,11625,PASCGU,03-02-2022,709.55,100,-82.33,627.22
92108,I30034703,5052161,400770,IND1,51918,DERINC,09-09-2022,709.61,200,-98.69,610.92
92109,I114794814,5809176,405296,IND3,43634,SANTOS,05-07-2022,709.74,100,-315.13,394.61
92110,I30033728,5869490,335462,IND2,83920,STCHAR,27-06-2022,709.76,50,-174.53,535.23
92111,I30028726,5869490,447052,IND2,14907,SINGAP,13-07-2021,709.8,300,-254.46,455.34
92112,I30020300,5869490,471866,IND2,15047,YOSUOO,29-01-2020,710,200,-306.51,403.49
92113,I30020298,5869490,481726,IND2,15047,SINGAP,31-01-2020,710,200,-304.13,405.87
92114,I30020670,5869490,340039,IND2,15047,HONGKG,21-02-2020,710,200,-303.7,406.3
92115,I30023759,5869490,464506,IND2,15047,HOUSTN,03-08-2020,710,200,-328.03,381.97
92116,I30026209,5869490,390911,IND2,78142,SINGAP,29-01-2021,710.03,100,-176.39,533.64
92117,I30046614,5189310,424556,IND1,37011,MINASQ,26-02-2024,710.04,4,-201.48,508.56
92118,I30052246,5973370,355829,IND1,37011,RICBAY,14-10-2024,710.04,4,-250.54,459.5
92119,I30051273,5973370,355829,IND1,37011,KATTUP,29-08-2024,710.04,4,-109.71,600.33
92120,I30041147,5973370,378951,IND1,48761,KUREEE,24-07-2023,710.22,50,-138.5,571.72
92121,I30021155,5869490,418402,IND2,38694,PHEDLD,20-03-2020,710.4,125,-106.58,603.82
92122,I30053592,5511699,365839,IND3,37011,SHEKOU,24-12-2024,710.55,3,-73.74,636.81
92123,I30044019,5869490,389587,IND2,15047,GIBRAL,21-11-2023,710.62,150,-389.83,320.79
92124,I30048988,5809176,405296,IND3,15047,NEWYRK,24-05-2024,710.62,150,-241.07,469.55
92125,I30047499,5869490,434846,IND2,15047,SINGAP,27-03-2024,710.62,150,-240.94,469.68
92126,I30044962,5869490,455704,IND2,15047,SINGAP,03-01-2024,710.62,150,-275.31,435.31
92127,I30038497,5869490,472771,IND2,15047,SINGAP,06-04-2023,710.62,150,-275.36,435.26
92128,I30049479,5776517,313977,IND1,15047,SINGAP,18-06-2024,710.62,150,-228.08,482.54
92129,I30052138,5869490,447445,IND2,15047,CAOFEI,24-10-2024,710.62,100,-148.83,561.79
92130,I30050197,5869490,477297,IND2,15047,NEWYRK,11-07-2024,710.62,150,-230.65,479.97
92131,I30052982,5869490,349311,IND2,15047,ONAHAM,25-11-2024,710.62,100,-156.09,554.53
92132,I30026548,5949850,408345,IND1,28208,GDYNIA,22-02-2021,710.64,72,-111.38,599.26
92133,I30036236,5800581,350973,IND2,48761,VISAKH,30-11-2022,710.81,75,-217.33,493.48
92134,I30053209,5766763,327586,IND2,29738,SANTOS,22-11-2024,710.9,150,-200.05,510.85
92135,I30035220,5776517,331411,IND1,29738,BALBOA,04-10-2022,710.9,150,-184.15,526.75
92136,I30022062,5973370,467861,IND1,87203,DURBAN,08-05-2020,711,1,-141.07,569.93
92137,I30061468,5973370,386002,IND1,29738,PRAIAM,28-11-2025,711.07,100,-161.07,550
92138,I30052775,5766763,476842,IND2,61757,BALBOA,06-11-2024,711.2,1,-19.17,692.03
92139,I30054904,5776828,327192,IND2,79269,YOSUOO,18-02-2025,711.32,3,-57.52,653.8
92140,I30052848,5552441,303109,IND1,15047,DALIAN,20-11-2024,711.46,150,-219.9,491.56
92141,I30054858,5973370,346787,IND1,37011,SINGAP,12-02-2025,711.66,6,-202.01,509.65
92142,I30044201,5147705,468325,IND1,56633,WALVIS,18-12-2023,711.72,100,-189.54,522.18
92143,I30023012,5949850,430122,IND1,83931,SINGAP,03-07-2020,711.75,50,-117.68,594.07
92144,I30046245,5973370,497015,IND1,48641,FANGCH,12-03-2024,711.91,6,-62.95,648.96
92145,I30032342,5869490,340039,IND2,29239,SINGAP,04-04-2022,711.99,1,-185.82,526.17
92146,I30059640,5086242,482452,IND3,33724,KINUUR,19-09-2025,712.07,1,-110.34,601.73
92147,I30052956,5086242,302741,IND3,49731,SINGAP,26-11-2024,712.15,100,-539.03,173.12
92148,I30052956,5086242,302741,IND3,49731,SINGAP,29-11-2024,712.15,100,0,712.15
92149,I30051243,5973370,467488,IND1,45548,ZHENJI,27-08-2024,712.28,12,-173.71,538.57
92150,I30043852,5973370,438344,IND1,48761,NANJIN,08-11-2023,712.3,75,-219.01,493.29
92151,I30052812,5122255,400980,IND1,48641,SINGAP,18-11-2024,712.44,10,-39.66,672.78
92152,I30048663,5869490,440542,IND2,29239,SUEZCL,28-05-2024,712.52,1,-127.84,584.68
92153,I30051175,5869490,418678,IND2,29239,SINGAP,22-08-2024,712.52,1,-233.37,479.15
92154,I30039683,5869490,423504,IND2,83357,HONGAI,17-05-2023,712.59,75,-95.82,616.77
92155,I30027128,5869490,395861,IND2,48761,NEWYRK,30-03-2021,712.62,75,-157.4,555.22
92156,I30053365,5053347,301596,IND1,75927,SINGAP,06-12-2024,712.69,1,-76.67,636.02
92157,P60047346,5981691,356537,PAK1,48641,SINGAP,02-04-2024,712.73,10,-36.81,675.92
92158,S520057590,5996715,358950,SLK1,37011,TARAHN,25-06-2025,712.75,3,-99.99,612.76
92159,I30029786,5122255,433773,IND1,51457,ONSANN,27-09-2021,712.8,3,-492.49,220.31
92160,I30051153,5552441,303109,IND1,55134,SINGAP,09-09-2024,712.87,100,-249.59,463.28
92161,I30048906,5745042,413036,IND3,29738,CANAKK,24-05-2024,712.9,100,-105.91,606.99
92162,I30023027,5973370,368541,IND1,48761,TAICNG,30-06-2020,713.02,50,-100.86,612.16
92163,I30023944,5973370,329867,IND1,48761,ZHENJI,28-08-2020,713.02,50,-105.15,607.87
92164,I30022480,5973370,469344,IND1,48761,DURBAN,27-05-2020,713.02,75,-137.85,575.17
92165,I30025494,5973370,469230,IND1,48761,KANDLA,11-12-2020,713.02,50,-89.92,623.1
92166,I30024353,5973370,324571,IND1,48761,CHANGS,14-09-2020,713.02,50,-100.53,612.49
92167,I30024130,5973370,382104,IND1,48761,TAICNG,07-09-2020,713.02,50,-104.26,608.76
92168,I30052938,5920605,431756,IND3,83920,LONGBH,18-11-2024,713.02,50,-182.93,530.09
92169,I30042540,5903431,423116,IND3,36324,GIBRAL,08-09-2023,713.18,100,-166.72,546.46
92170,I30047420,5869490,311222,IND2,45548,SAVANN,08-04-2024,713.24,12,-158.43,554.81
92171,I30040634,5869490,343434,IND2,85629,NEDRLD,21-06-2023,713.34,75,-323.81,389.53
92172,I30036451,5809176,396520,IND3,30126,ALGECI,29-12-2022,713.37,125,-476.12,237.25
92173,I30061363,5882690,482842,IND3,15047,JINGTG,30-11-2025,713.4,150,-210.92,502.48
92174,S10199551,5882690,315115,IND3,48761,LUOYUA,20-01-2023,713.43,75,-236.44,476.99
92175,I30026963,5869490,418402,IND2,39876,PHEDLD,26-03-2021,713.44,160,-443.96,269.48
92176,I30054860,5949850,439884,IND1,57378,YOSUOO,26-02-2025,713.55,1,-19.3,694.25
92177,I30047521,5973370,416370,IND1,56327,GALVES,31-03-2024,713.65,1,-150.02,563.63
92178,I114794814,5809176,405296,IND3,52926,SANTOS,05-07-2022,713.79,25,-229.64,484.15
92179,I30027401,5869490,447052,IND2,37011,ITAGUA,19-04-2021,713.93,7,-166.79,547.14
92180,I30021052,5949850,390222,IND1,79269,SINGAP,03-03-2020,714,4,-75.28,638.72
92181,I30026173,5949850,360556,IND1,71373,SINGAP,27-01-2021,714,1,-211.53,502.47
92182,I30032214,5920605,473000,IND3,88212,BOSTON,21-03-2022,714,50,-162.56,551.44
92183,I30025328,5949850,495461,IND1,71373,SINGAP,25-11-2020,714,1,-216.88,497.12
92184,I30029521,5949850,360556,IND1,71373,SINGAP,07-09-2021,714,1,-246.89,467.11
92185,I30048854,5949850,300539,IND1,85634,SLAGTN,23-05-2024,714,200,-347.55,366.45
92186,I010074889,5809176,430170,IND3,41470,ROTTRD,10-10-2024,714.05,4,-382.32,331.73
92187,I010066426,5809176,494614,IND3,41470,ANTWRP,21-02-2024,714.05,4,-392.64,321.41
92188,I30048667,5869490,302987,IND2,41470,DUBAIY,10-05-2024,714.05,4,-393.08,320.97
92189,B20035933,5026940,439874,BGD1,48761,NANTON,30-11-2022,714.26,100,-283.93,430.33
92190,I010080972,5869490,432268,IND2,62342,ROTTRD,08-04-2025,714.33,4,-396.65,317.68
92191,I30059741,5122255,428093,IND1,48761,RASALK,16-09-2025,714.66,50,-123.48,591.18
92192,I30049781,5973370,355829,IND1,15047,SINGAP,27-06-2024,714.74,150,-205.66,509.08
92193,S520047852,5996715,348716,SLK1,30126,YOSUOO,17-04-2024,714.81,100,-210.77,504.04
92194,I30028908,5869490,303310,IND2,33444,DUBAIY,12-08-2021,715,1,-230.56,484.44
92195,I30024499,5869490,301434,IND2,79269,SINGAP,16-10-2020,715,10,-205.9,509.1
92196,I30028655,5869490,424973,IND2,76139,ROTTRD,12-07-2021,715,1,-404.03,310.97
92197,S10144452,5882690,426439,IND3,83357,ALGECI,13-04-2021,715,50,-60.38,654.62
92198,I30029287,5869490,363533,IND2,76139,FREEPT,23-08-2021,715,1,-409.5,305.5
92199,I30029274,5869490,479009,IND2,76139,NEWYRK,27-08-2021,715,1,-409.5,305.5
92200,I30029707,5869490,410803,IND2,76139,STROSE,21-09-2021,715,1,-409.5,305.5
92201,S10199551,5882690,315115,IND3,29738,LUOYUA,20-01-2023,715.08,150,-247.99,467.09
92202,I30043701,5920605,416235,IND3,15047,VANCWA,01-11-2023,715.21,100,-174.77,540.44
92203,I30050819,5138829,449225,IND2,37011,KOHSCI,22-08-2024,715.4,4,-173.14,542.26
92204,I30051877,5920605,305486,IND3,83357,HOUSTN,23-09-2024,715.6,100,-113.54,602.06
92205,I30021628,5086242,323890,IND3,14907,GIBRAL,22-04-2020,715.65,250,-404.03,311.62
92206,I30043698,5172968,378406,IND2,29738,FUJAIR,23-10-2023,715.82,150,-210.88,504.94
92207,I30040688,5172968,378406,IND2,48761,FUJAIR,20-06-2023,715.89,75,-213.03,502.86
92208,I30060318,5776517,494411,IND1,83357,SINGAP,27-10-2025,715.93,100,-113.69,602.24
92209,I30055825,5776828,402067,IND2,83357,FUJAIR,24-03-2025,715.93,100,-121.42,594.51
92210,I30040912,5086242,406850,IND3,85659,SINGAP,11-07-2023,716,2,-103.29,612.71
92211,I30031303,5949850,378290,IND1,44087,YOSUOO,20-01-2022,716.02,2,-138.48,577.54
92212,I30060369,5227157,464413,IND2,23863,COLOMB,31-10-2025,716.06,75,-215.9,500.16
92213,I30042224,5798892,404097,IND2,37011,PRTART,23-08-2023,716.54,6,-363.42,353.12
92214,I30043750,5882690,308025,IND3,45548,FUJAIR,24-10-2023,716.57,24,-329.4,387.17
92215,S10205341,5882690,322494,IND3,45548,BREMEN,24-03-2023,716.57,24,-290.28,426.29
92216,I30043488,5776517,384318,IND1,59653,DURBAN,19-10-2023,716.64,1,-86.86,629.78
92217,I30057974,5798892,410145,IND2,87837,QINZHO,30-06-2025,716.68,1,-98.88,617.8
92218,I30049427,5869490,330685,IND2,23718,SINGAP,28-06-2024,716.76,2,-164.04,552.72
92219,I30047495,5086242,313844,IND3,48641,IMBITU,25-03-2024,716.8,5,-33.34,683.46
92220,I30051033,5749961,379129,IND3,66026,JEBELA,28-08-2024,716.84,75,-79.16,637.68
92221,I30053720,5086242,318599,IND3,66026,SINGAP,07-02-2025,716.84,75,0,716.84
92222,I30053720,5086242,318599,IND3,66026,SINGAP,10-01-2025,716.84,75,-67.14,649.7
